пульс_mean,пульс_std,пульс_min,пульс_max,пульс_slope,эмг_mean,эмг_std,эмг_min,эмг_max,эмг_slope,кгр_mean,кгр_std,кгр_min,кгр_max,кгр_slope,ээг_mean,ээг_std,ээг_min,ээг_max,ээг_slope,состояние
106.3267,3.0347,97.296,110.871,-0.1312,42.7368,4.1006,35.4385,52.1079,0.0428,45.3425,3.0241,40.5981,51.716,-0.1598,69.1533,4.0354,61.2281,76.2006,-0.291,4
131.6266,3.2739,126.2103,139.8419,-0.266,71.9547,4.8277,60.4466,79.3057,0.0453,75.6058,6.1026,61.7915,87.6313,0.3446,96.1156,3.3485,88.0797,100.0,0.0192,5
87.328,2.2352,83.6316,91.4719,-0.1742,48.4108,4.0513,36.1352,55.8015,-0.258,24.9754,1.7455,20.0205,27.5876,0.0273,49.8205,2.8024,44.925,54.6013,-0.0653,1
63.1823,2.1964,60.2134,68.3257,0.0738,15.8677,1.196,13.5709,18.074,-0.0476,20.1814,1.7808,17.2864,25.2616,-0.0749,30.413,2.5077,26.6295,34.6109,0.1674,0
59.1145,1.8594,56.1371,62.2605,0.0324,8.4959,0.7209,6.9602,9.7976,-0.045,10.4066,1.1359,8.0326,13.0054,-0.0131,15.4499,1.0055,13.6702,17.5649,-0.019,3
77.1891,3.3815,70.4339,84.1545,0.0665,29.4169,2.6996,24.6625,35.5235,0.2149,28.5627,2.394,23.581,35.452,0.1171,14.7294,1.6797,11.2072,17.8794,-0.0354,2
61.6759,2.6089,56.6031,67.461,0.1139,18.3959,1.4336,15.9931,20.481,0.0237,19.4586,2.1594,15.6504,23.8838,0.0388,37.8503,2.6296,33.9418,42.8132,0.0398,0
95.8733,2.4898,90.7994,99.6822,0.146,45.2658,2.9795,39.9053,50.6813,-0.0006,37.1682,2.1455,32.6239,41.6174,-0.1142,58.2275,4.1642,50.4929,64.6448,-0.1221,1
87.5935,2.6386,81.8686,90.7219,0.0454,27.5267,1.4594,25.3926,30.1412,-0.0058,21.1207,2.1877,18.1973,26.7426,-0.03,30.9873,3.1036,25.4547,36.9203,-0.0958,0
108.173,3.5202,102.7102,115.2255,-0.0396,64.5548,4.0763,57.9081,72.8062,0.0299,77.7593,5.4742,66.4021,86.8681,0.0417,83.4608,5.733,67.5216,92.5917,0.3442,4
126.3124,5.1222,117.9376,136.3148,0.006,79.5977,6.2435,67.4485,95.0375,0.1745,80.4375,9.1507,64.223,99.2479,-0.1344,85.2118,8.0506,70.6215,100.0,-0.532,5
65.148,2.2563,60.6562,70.0107,0.1813,7.7412,0.8254,6.0347,8.8436,0.0136,12.3232,0.8153,10.7938,14.109,0.0611,30.3312,3.0945,25.0761,35.1003,-0.0805,0
116.5183,3.9544,108.5568,125.5421,-0.0962,86.718,7.3063,73.6011,100.0,-0.2947,71.4061,8.3434,57.3343,83.3793,-0.1034,72.6889,8.7973,58.5257,93.3536,-0.1902,4
118.1734,4.3124,108.7328,124.3346,0.1818,79.7705,7.921,65.5364,95.1977,0.2637,75.5072,9.3355,62.3733,99.1131,0.3134,84.6802,8.895,64.6387,100.0,-0.2458,4
60.0038,1.8544,56.8175,63.4362,0.0595,5.2166,0.5175,4.2486,6.2767,-0.017,9.9012,0.969,8.123,12.1524,0.0197,29.0642,2.0152,23.9064,32.804,-0.0389,3
58.7148,1.7721,54.3923,61.5719,-0.0665,11.6733,0.8347,10.3246,13.0221,-0.0134,4.7738,0.6802,3.763,6.4194,0.0018,27.9773,1.7935,24.8237,30.8027,-0.1308,3
78.9322,2.0985,75.0316,82.4833,0.12,18.0345,1.4492,15.0596,20.8337,-0.0915,11.7849,1.1794,10.0801,13.7565,-0.0889,31.3287,2.5545,27.0016,38.0323,-0.0119,0
62.2616,1.8843,58.9821,66.1119,0.0427,6.2719,0.5085,5.3448,7.2704,0.0058,10.908,1.1283,8.9347,12.7877,0.0318,26.0808,2.0508,22.5822,29.9153,0.0493,3
74.6862,1.9079,71.2024,78.654,0.1045,32.4529,2.991,25.8022,36.9749,-0.1128,18.6107,2.1558,14.2475,22.2603,0.0095,23.5895,2.2069,19.3088,28.2289,-0.0773,2
101.0945,2.9368,95.0747,106.4028,0.0953,61.3378,4.8536,50.6637,69.51,0.3403,59.4106,4.6857,50.7593,71.2482,0.1887,79.6062,6.2599,68.4824,94.6036,0.2271,4
121.4489,3.8543,114.5059,130.1143,0.1626,85.9318,6.9613,74.9317,96.8838,-0.3845,69.0132,4.6157,60.7768,77.818,-0.0011,85.7852,7.0783,76.0656,100.0,0.5994,4
75.8123,2.1284,72.7175,81.19,-0.0293,36.0623,2.8979,29.5933,41.2381,0.042,29.2184,2.71,23.574,33.8643,0.0603,20.6775,1.9855,17.4561,24.7707,0.0601,2
114.209,3.1575,108.0637,118.7982,-0.0022,76.9598,6.5441,66.8683,89.0612,0.4197,44.9351,5.6515,38.1311,63.9935,0.4033,73.7286,4.5805,63.0123,81.1866,-0.4238,4
62.0246,1.9625,58.3475,65.2644,0.0721,7.9586,0.6672,6.657,9.3069,-0.0203,12.927,1.2184,10.6421,16.0991,0.0848,25.6778,1.9398,22.3699,30.7597,0.0327,3
147.1914,4.5566,137.2749,155.9383,0.1997,90.7939,4.7217,83.0402,100.0,0.2496,82.0602,5.6003,73.8084,93.7817,0.2984,92.8284,4.5427,84.6317,100.0,-0.2379,5
95.9728,3.1164,88.7601,100.785,-0.1452,52.7052,3.2905,47.4271,59.1258,0.0165,38.7042,2.9924,35.1128,45.8517,0.0055,53.6073,3.5966,46.4675,61.4727,0.0195,1
81.916,2.1275,76.978,85.4755,-0.1025,21.4112,2.3532,17.0732,25.7642,0.0688,44.4191,3.5379,38.6269,51.5316,0.0639,22.203,1.4709,19.6114,25.5736,-0.006,2
80.1353,2.4341,75.4517,85.8164,0.0004,28.4485,2.2558,21.6714,30.8951,-0.058,24.0741,2.3563,19.2308,28.3981,0.0639,19.6232,1.3343,16.8311,22.4011,0.0149,2
76.6804,2.637,72.0473,83.8076,-0.0351,10.676,1.018,8.9254,13.2899,-0.0051,15.5557,1.1234,13.4465,17.8225,-0.0789,42.5482,2.7407,37.0864,46.6194,0.1375,0
128.7722,3.8659,118.5314,136.0962,0.1354,79.5179,5.7752,68.0529,90.2111,0.0612,74.9316,5.4168,65.5865,83.1731,-0.3538,80.8186,7.3752,67.7227,93.9661,-0.0291,5
80.807,3.3185,74.415,86.5681,0.127,22.3899,1.0947,20.1864,25.1851,0.0089,33.6446,2.5309,29.9095,40.0487,0.0619,20.514,1.0199,18.808,22.6872,-0.0294,2
143.102,5.413,131.538,150.4989,0.1306,90.3099,6.9229,77.6733,100.0,0.1924,90.5172,7.8967,76.6206,100.0,0.1472,94.2729,6.9345,79.6965,100.0,0.3505,5
74.8942,1.9717,70.8966,78.3449,-0.0341,28.0725,1.7252,24.7022,32.2362,0.0207,24.9999,1.9088,20.8632,28.6629,0.0058,49.6644,3.5013,43.4503,54.8577,-0.1112,0
76.0521,2.4732,69.3089,79.4084,0.1081,20.1843,1.6761,17.5545,23.3218,0.0288,24.7375,1.3695,21.5349,27.159,0.0547,14.4804,1.6421,11.8184,18.8378,-0.0059,2
119.1855,3.6238,113.4829,127.4595,0.2823,82.2558,4.6992,74.8947,90.4355,0.0697,85.1324,5.9061,72.7621,93.0937,-0.0193,83.2037,4.0264,76.127,88.348,0.0569,5
83.0336,1.9207,78.9414,86.5198,0.0015,18.1393,1.389,13.9614,20.1015,-0.1114,27.731,2.1765,23.5524,31.3666,-0.0607,32.2504,2.3343,27.8036,36.7541,-0.0017,2
55.3333,1.8986,51.5343,58.724,-0.0069,9.6197,0.6316,8.6109,10.6548,0.0085,11.4348,0.829,10.2145,13.1695,0.0144,24.7938,1.8674,22.1121,29.8688,0.0935,3
63.2722,3.2058,56.8348,69.365,-0.0141,6.0544,0.7745,4.6876,7.5621,0.0352,11.2372,1.2622,8.1813,13.1629,-0.013,30.9,2.6007,27.2558,35.9564,-0.0122,0
116.2675,2.2847,112.019,122.8173,0.0733,49.2135,4.3445,41.4755,59.5831,-0.1696,75.9848,5.8792,65.8592,89.0409,-0.1336,86.1045,4.9542,73.6155,94.198,-0.1715,4
125.6243,3.4872,119.1952,131.802,0.2414,90.7864,7.4168,75.3041,100.0,0.2999,96.9559,5.4232,77.8338,100.0,0.0336,85.0334,4.161,79.6843,94.711,-0.0131,5
74.1326,2.3252,68.9833,78.3564,0.0973,11.7292,1.3169,9.1146,14.1399,-0.0437,18.8802,2.1043,15.6173,22.8972,-0.0991,40.3357,3.6105,33.8021,46.593,-0.1458,0
95.1184,2.9555,88.638,99.4831,-0.1428,47.4509,4.7134,38.1007,56.0043,-0.0663,42.1023,4.3219,34.4908,49.4796,0.0487,70.398,4.3762,58.1639,76.6167,-0.0998,1
93.7051,1.9365,89.1857,96.7939,0.0576,43.4549,2.8447,37.2339,49.5918,0.0124,54.4957,3.4373,46.8756,59.7965,0.0107,83.8287,4.283,76.5175,90.82,-0.2898,4
89.9922,2.6622,85.4713,98.1694,-0.0721,36.4929,3.2418,31.3921,44.2959,-0.1244,29.0711,2.3001,24.5701,32.9817,-0.0132,69.2352,4.687,61.348,78.6437,-0.0227,1
135.6839,3.716,127.8925,143.4492,0.0063,66.0715,4.0345,58.7481,71.511,0.1094,85.0826,6.0235,77.401,100.0,-0.0705,86.4194,5.4201,76.5705,95.3712,0.1573,5
68.8549,2.2925,64.8487,74.249,0.0145,11.8984,1.2156,9.9975,13.8343,0.1063,42.7095,3.5,38.3448,52.6818,0.164,14.1203,1.4832,10.7336,18.4096,0.0946,2
82.7048,2.3336,77.7898,88.7537,-0.0032,21.2428,1.6615,17.725,24.7227,-0.0027,21.1819,1.8067,16.946,24.3719,-0.0947,42.163,3.8117,36.8557,49.4635,0.1016,0
106.8364,6.3085,86.5958,118.513,-0.4001,57.3621,5.9399,46.9547,74.1612,0.0191,58.9495,8.4261,47.2257,79.849,-0.4184,48.5325,3.9298,41.6277,57.1626,0.0276,2
147.1146,4.0181,140.2773,154.8185,0.1637,84.3246,6.1928,68.478,94.437,-0.1764,82.1796,7.2733,67.1799,93.583,-0.4547,96.127,3.5999,87.2453,100.0,0.159,5
124.9398,3.3872,115.5861,130.1534,-0.1347,91.4225,6.4842,78.076,100.0,-0.0163,78.1699,6.9997,61.3884,89.3431,0.1792,86.2516,5.7187,76.8291,97.3198,0.2978,5
82.8701,2.7074,75.7814,87.1523,0.0596,24.4986,2.0438,21.7687,30.3445,-0.012,16.7939,1.3824,14.525,19.3945,0.011,51.8136,3.4108,47.1618,58.8164,-0.0026,0
90.4978,3.8674,84.0106,97.0015,-0.0247,38.9652,3.1336,32.2893,43.9486,-0.1218,23.8788,2.2853,21.3981,29.9161,-0.1311,68.8046,3.9609,60.5153,75.9527,0.003,1
78.3889,2.5989,74.6896,82.4254,-0.0263,21.0455,1.543,18.6567,23.6492,0.0388,19.3111,2.0554,15.0827,23.0003,0.123,19.0511,1.3717,16.5752,21.5013,-0.0178,2
77.842,2.1477,73.9436,82.0957,0.0076,17.6613,1.6685,14.8569,20.5563,-0.1261,18.0308,1.6204,15.056,21.9664,-0.0404,44.4007,2.689,39.7597,48.7609,0.1242,0
93.0993,3.0669,88.8401,98.7616,-0.0027,37.5862,2.6794,29.6399,41.4201,-0.008,23.784,2.6341,19.1219,29.3333,0.0652,53.4433,3.6443,46.3564,60.1381,-0.1236,1
73.8313,2.3124,69.6381,77.8431,-0.1269,9.9989,1.1183,7.8904,11.868,0.0381,44.201,3.2365,38.9948,50.9916,0.0321,15.4307,1.7206,12.6103,18.9018,-0.126,2
74.7361,2.6049,69.8064,79.2727,0.116,34.112,2.2234,30.3334,40.2182,0.0063,24.9546,1.9929,21.5012,28.4475,-0.0763,12.9304,1.2929,11.0647,15.5253,-0.0445,2
69.6255,2.1813,65.885,73.9335,0.0118,18.7184,1.8886,15.6137,22.5869,-0.0359,32.6725,2.2871,26.6079,36.5274,0.0455,20.3436,1.7962,16.8177,23.6703,-0.025,2
79.3269,4.092,71.1556,87.0397,0.0024,21.3556,2.1696,17.9696,25.8503,0.1034,19.8354,2.1593,15.7539,24.1179,-0.1101,55.944,6.9649,42.7794,69.9385,0.0389,1
85.3489,2.1774,81.4081,89.2721,0.0358,10.9073,0.9897,9.1236,12.5711,0.0059,17.3471,1.8061,14.8772,22.8519,-0.0253,37.888,2.9977,32.084,42.3999,0.0153,0
161.0798,5.0556,150.8787,170.2352,0.1999,90.7184,6.2004,77.3505,100.0,0.005,87.2349,7.1092,73.1907,100.0,-0.3401,83.2957,4.456,71.7314,93.5759,0.2259,5
143.4016,5.0426,134.3386,154.1133,0.0913,64.2798,5.8119,54.4467,76.6049,0.0009,74.3366,4.9406,67.7381,86.3692,-0.2568,80.2379,6.8029,70.9734,94.3956,0.3127,5
93.6844,2.597,89.1133,97.3121,0.2083,48.5813,3.0432,44.3197,54.9199,-0.2019,46.3956,3.7712,39.5958,53.7731,-0.0533,60.9009,3.6842,52.3186,68.4524,0.2397,4
102.6325,2.4977,98.241,106.9283,0.1304,64.989,4.7892,58.769,76.0483,0.0431,59.7618,4.5685,50.1654,65.469,0.0518,85.3653,6.5908,76.4535,99.1083,-0.2007,4
66.5551,3.1756,60.0154,74.5069,-0.0098,9.3346,0.7865,8.2344,10.7919,0.0341,10.3552,1.8431,7.2718,14.4318,-0.0394,25.2795,2.5615,20.5824,30.6845,-0.0104,2
81.3833,3.4032,75.1305,86.1183,0.2247,19.9856,2.1377,13.2097,23.2898,0.0478,23.1355,3.0253,17.4581,28.7727,-0.093,57.4027,5.1023,48.1588,66.4654,0.0567,1
82.5934,2.7522,77.245,87.3956,0.0787,20.7137,1.6617,18.083,23.8017,0.083,35.524,4.0115,28.2035,42.8393,-0.2227,51.8655,6.2477,39.9987,61.9025,0.0246,2
76.4445,2.4627,72.1963,81.8493,0.1658,30.7636,2.4424,25.6081,35.8524,-0.0503,23.811,2.3276,19.5103,27.3006,0.0582,18.2429,1.4253,15.5632,22.0068,0.0299,2
59.5203,1.8491,56.0089,63.3438,0.0217,5.8181,0.5576,4.7644,6.9637,-0.0288,13.1948,0.8747,11.9777,15.165,0.0187,20.6049,1.8557,15.0753,23.0276,0.0671,3
80.443,2.7959,76.0973,85.7897,-0.0072,22.9527,1.9791,18.957,27.2649,-0.0785,21.3411,2.7064,16.2101,28.0327,-0.1857,52.6673,5.8233,38.8352,60.7697,0.1173,1
156.4352,6.0406,144.7707,165.0427,0.0341,97.4472,3.7183,87.0572,100.0,0.1196,72.6298,5.0741,64.3939,81.6635,0.2735,94.9786,4.8663,85.3611,100.0,0.1508,5
131.3911,3.9798,122.0534,137.8129,-0.0299,74.5029,4.8021,66.4231,85.4983,0.2327,88.9968,7.8042,70.1496,100.0,-0.0872,79.6468,4.9752,70.2854,88.2862,-0.104,5
62.8694,2.408,59.5668,70.4604,0.1926,8.4282,1.0136,6.0132,10.3501,-0.017,11.5575,1.0149,9.9507,14.1941,0.0407,41.779,2.9748,36.4558,48.5979,0.1447,0
124.9781,3.2647,119.5974,131.1232,-0.2421,75.8583,5.1995,68.5513,88.509,0.176,81.1376,7.8325,65.0027,100.0,-0.4111,97.0832,3.9022,84.4538,100.0,-0.1318,5
73.5903,1.8059,70.1009,76.873,0.1391,28.6533,2.1527,25.4519,32.7982,-0.1413,11.2456,1.0852,9.2737,14.2873,0.0118,40.5767,2.1158,36.3866,44.4374,-0.0522,0
78.7222,2.3793,74.6676,84.213,-0.1775,42.0486,3.6456,33.675,48.6462,0.2817,38.4262,3.2416,31.1854,44.9494,-0.2623,23.2336,1.5075,19.9756,25.4596,-0.0942,2
147.2988,3.7856,139.999,155.8055,0.0639,92.5692,4.2324,83.16,100.0,0.0061,79.1068,6.0375,69.0821,91.015,-0.5917,78.0686,5.4181,63.8039,85.2565,-0.1738,5
80.9579,2.6373,76.5384,86.3968,0.0004,14.5232,1.254,12.3846,16.8755,-0.0251,38.8389,3.4897,32.8457,47.2038,0.0437,23.1502,1.9659,18.473,26.7208,-0.1221,2
88.292,2.8538,82.8434,96.3927,0.2865,44.5993,3.2648,38.3184,50.5271,0.133,31.125,3.0598,23.2261,36.97,0.0213,57.8011,3.2276,51.4884,63.8815,0.0922,1
106.0241,4.3036,97.3648,114.7302,-0.0752,67.7279,7.3916,49.5835,81.1352,0.338,56.483,5.0789,46.8707,65.815,-0.2539,86.1198,5.6315,75.1411,100.0,-0.4995,4
95.4748,2.6083,90.857,99.8567,0.1605,58.7378,3.3459,53.6659,65.658,0.1145,31.2755,2.1419,27.0437,35.5819,0.0036,66.9747,5.4605,59.5786,79.5255,-0.0062,1
100.548,2.4946,95.6651,104.5683,-0.1006,61.9737,5.1203,53.9936,73.3851,-0.2176,69.6119,7.0014,54.2018,79.4406,-0.7447,86.7182,5.3475,77.5826,96.9629,0.2607,4
81.2802,2.4328,76.8716,85.8205,0.1813,48.2516,4.2274,40.7152,56.3886,-0.0876,23.079,2.1266,18.9016,26.6852,-0.1257,67.8178,5.0411,60.1368,80.2167,0.3973,1
106.8711,1.656,102.8676,109.5196,-0.0215,52.8135,3.8958,46.2013,60.356,0.1819,81.05,6.8088,70.817,96.8025,0.375,79.8915,6.0097,64.851,88.3609,0.0956,4
53.0529,1.3349,50.2583,55.1384,0.0086,4.7364,0.4485,3.8711,5.5049,0.0028,13.9281,1.1482,11.6003,15.9537,0.0546,10.3952,1.2683,8.5227,13.4544,0.0519,3
80.6692,2.6612,76.249,84.8673,0.1753,13.4539,1.0992,11.7799,15.5806,-0.0761,20.7415,1.6625,17.0332,23.446,-0.0267,32.9435,2.455,28.7483,37.8234,-0.0589,0
114.7938,3.5369,109.4017,123.1127,-0.2693,71.0181,5.0065,61.9724,80.6718,-0.4332,81.6042,6.8256,68.9011,92.8715,0.0639,89.0682,6.048,80.179,100.0,-0.3544,5
66.6232,1.7116,63.8299,69.6848,-0.1362,15.1598,1.1226,13.0699,16.9889,-0.0536,12.6335,1.2693,10.0919,14.6944,0.092,26.2523,2.0336,22.438,29.3661,0.0399,3
146.5513,5.8899,131.6002,161.3311,-0.1707,92.0369,5.6775,81.5958,100.0,-0.2299,84.6989,6.0627,72.9189,95.4838,0.1353,79.5355,5.5919,68.5968,88.9809,-0.3455,5
59.9799,1.9569,56.1822,63.3315,0.1149,17.3476,1.3059,15.0643,20.3103,0.0043,16.67,1.2498,14.7779,18.9365,-0.0565,31.0918,1.7207,27.4237,34.947,-0.0826,3
106.733,3.2426,99.6178,112.67,0.263,46.551,5.2536,35.7751,56.126,-0.1467,66.6088,4.9886,58.9437,76.4936,0.1121,75.4702,4.6805,65.9933,88.9658,-0.0389,4
73.3171,2.3679,69.4858,79.095,0.0451,20.465,1.3253,18.0675,23.0281,0.0662,18.4221,1.1894,16.0313,20.9257,0.0815,41.6875,3.2707,36.4586,51.2251,0.2203,0
95.874,2.7093,90.4758,100.7395,0.0633,52.6873,3.0153,47.3782,57.1619,-0.0233,53.3708,4.6451,41.2638,63.6462,-0.0757,64.8527,5.3974,51.5582,73.7863,-0.0788,4
80.0124,2.7916,73.9568,85.3828,-0.0012,14.5122,1.3165,12.0641,16.9072,-0.0288,30.7013,2.4834,26.433,36.4448,0.0778,13.1737,1.6262,9.3439,16.777,0.0738,2
111.8143,3.8028,103.6239,118.4823,0.0749,56.8083,4.689,50.3044,66.9277,-0.3414,40.4464,3.4133,33.0354,46.6485,-0.0994,87.4118,5.678,75.8064,98.8354,0.0659,4
116.6918,3.9812,108.6447,124.3507,0.1511,59.548,3.9389,51.473,68.9587,-0.0049,69.5748,5.1764,52.8529,78.5207,-0.1756,88.6586,6.814,70.6861,98.7841,-0.1093,4
66.7749,2.0552,62.994,71.4433,0.0285,5.7987,0.5751,4.7178,6.8009,-0.0484,10.8252,0.8433,8.9647,12.2131,-0.0021,27.4183,2.2725,23.8104,30.7804,-0.0301,3
123.8001,3.264,116.4588,128.5454,0.1165,80.4821,6.8349,64.3518,94.4443,-0.0517,89.8208,6.0895,78.2376,100.0,-0.5279,83.1405,4.8758,74.669,95.4193,-0.2369,5
68.7924,2.5094,64.0447,73.9112,-0.1507,12.1819,1.009,10.7336,14.853,-0.0016,13.7461,1.0408,11.7643,15.3086,-0.0125,17.8569,1.0394,15.7718,19.5756,-0.0418,3
81.0837,2.3387,77.9712,86.9018,-0.2056,21.3003,1.6898,18.5369,23.996,0.0324,20.9044,1.8432,17.6388,24.5939,0.1118,60.92,4.0805,54.3988,67.0555,-0.1564,1
72.5181,2.2747,68.487,76.9043,-0.0111,11.8132,1.2103,10.2063,14.813,0.0706,47.3943,3.6886,40.3001,54.5193,0.1383,25.3505,1.7437,21.9384,28.7113,0.0165,2
126.7619,3.9237,119.6192,133.755,0.0936,92.4891,4.9736,82.6683,100.0,-0.1881,96.9874,3.9649,88.8218,100.0,0.1258,94.4857,5.2748,82.0175,100.0,-0.1692,5
63.9904,2.3414,58.6173,67.9843,0.0826,18.2516,1.3515,15.3062,21.3132,-0.0407,15.4214,1.9553,13.2054,19.7665,0.0453,29.8813,1.6466,26.8479,33.5272,-0.0992,0
80.6155,2.7869,75.911,87.4154,0.1998,37.446,3.2069,32.302,42.445,0.0164,26.1393,1.8301,23.0646,28.7952,-0.0963,13.9969,1.3186,11.7764,16.448,-0.0033,2
104.8632,3.4316,94.992,110.7549,0.0065,74.5694,4.547,67.5559,82.2179,0.1365,51.1987,4.1821,45.1873,64.3862,-0.1108,62.8256,4.5081,54.2644,70.0089,-0.0333,4
82.6659,2.2059,79.1517,87.3834,-0.0609,29.3404,2.8219,24.6728,34.4225,-0.0737,27.4982,2.7938,23.2075,34.434,-0.1039,64.3901,5.1791,53.7434,75.8577,-0.0928,1
68.9007,2.2524,64.0536,72.2568,-0.1459,12.3075,1.0671,9.7234,13.8645,0.0462,6.4503,0.8064,4.2284,7.5221,0.006,16.9496,1.9035,13.4808,21.4604,0.0596,3
85.0293,2.5576,80.8564,89.6102,-0.1265,18.9798,1.8116,16.1981,22.4092,0.0212,31.4245,2.8595,25.7029,38.0932,-0.0089,32.5068,2.6247,28.3258,38.3137,0.1465,2
158.0995,4.055,149.7695,164.418,-0.0644,81.9492,5.885,72.0753,92.6498,0.4195,86.3455,7.2277,74.6769,99.9771,-0.4305,96.43,4.597,86.9248,100.0,0.0332,5
97.5775,2.92,93.7431,102.8043,0.078,59.2693,3.7693,53.4867,66.7529,0.1339,32.7535,2.7802,27.107,37.0816,-0.0244,56.4696,3.3607,50.8156,61.341,0.0514,1
86.6651,3.1815,80.6548,91.9837,-0.2348,23.1314,1.3771,20.7761,25.0576,0.0541,13.8383,1.4268,11.6144,16.1371,-0.0296,41.1391,2.579,34.4388,48.0962,-0.1679,0
96.9647,2.5914,92.2121,103.2061,-0.0428,53.8722,3.5954,46.4485,63.5989,0.1507,23.0816,2.5952,18.3785,29.4527,-0.0689,62.4364,4.5217,51.0198,71.0406,-0.1281,1
132.9573,3.8292,122.5923,139.5081,0.0487,96.2175,6.0745,75.0383,100.0,0.1476,77.3777,7.667,59.1363,91.393,0.5317,92.206,5.2505,81.6451,100.0,0.1123,5
69.9658,1.9398,66.0482,74.8816,-0.0172,9.2954,0.8367,7.4017,11.0007,-0.0027,15.9777,1.5055,12.8898,18.7596,0.0371,23.8839,2.2782,19.8562,30.4808,-0.1039,3
99.0365,2.7042,91.8644,102.7853,-0.1034,44.0763,3.4802,35.1564,49.8724,-0.0461,31.5978,2.6734,24.6981,37.46,0.1148,52.9937,4.0525,44.1105,59.583,-0.0787,1
104.4848,2.6169,101.4906,111.3185,0.0165,42.8495,2.8127,37.9476,48.0163,0.0406,76.7603,7.8557,63.2743,91.4644,0.8898,61.3711,5.0009,51.6297,72.7479,0.1285,4
69.2761,1.8109,66.2859,72.6728,0.0098,17.4817,1.0568,15.1222,19.4851,0.0606,10.5401,1.1609,8.4773,13.3182,-0.0168,29.0489,1.992,26.2303,32.734,-0.0135,3
93.4406,2.8585,88.8077,98.8992,0.0374,40.6545,3.6932,32.4598,46.8138,0.0967,31.7844,2.6263,26.6629,36.6814,-0.0595,58.7035,3.6821,51.7176,64.9897,0.1317,1
133.226,3.4687,122.5166,141.0786,-0.0443,69.6691,6.8475,58.8919,80.736,0.0227,77.1389,6.2371,66.3113,88.0425,-0.1136,87.8885,5.0795,76.9517,100.0,0.3998,5
113.1463,3.2601,107.7241,120.8913,0.0157,66.0277,5.8271,53.9948,80.3411,0.1456,81.0282,8.1163,65.6075,99.5457,-0.3786,79.6338,5.2311,72.731,91.3337,0.1098,5
147.2324,5.4055,133.9323,159.8364,-0.0859,84.478,4.0415,78.0265,91.344,0.1144,86.0435,6.0209,73.9875,95.988,0.0625,83.2602,4.4227,75.5836,93.4429,-0.155,5
66.4342,1.9527,62.9109,70.0216,0.041,22.1013,1.8684,17.5904,24.4649,-0.1253,20.3416,1.8587,16.4257,23.0768,-0.0689,54.1927,4.5769,44.8997,63.4998,0.0318,0
66.0129,2.0749,62.8385,71.2883,0.081,10.2116,0.7125,8.4426,11.5647,-0.0412,12.5955,1.1969,10.5522,14.6545,-0.0738,31.5047,2.208,27.7897,34.6397,0.0754,3
73.6526,2.1652,69.7415,77.0931,0.0771,6.5623,0.6918,5.2758,7.9191,0.0463,8.7695,0.8776,6.8306,10.3416,-0.0266,53.1582,2.9528,46.8668,58.7995,0.0525,0
95.2719,2.7589,90.2897,99.0071,-0.0958,63.0453,4.5696,54.7108,70.6258,-0.0327,24.109,1.819,20.0677,27.5228,0.0458,62.0416,4.4199,53.9733,70.0973,-0.2648,1
99.5747,3.3384,93.9105,105.8027,0.057,68.5456,5.381,59.5018,78.3881,0.2219,76.1064,6.3901,67.4444,91.024,0.2055,87.0769,5.5417,77.8186,98.6591,0.1885,4
132.6637,4.616,124.7104,141.2452,-0.1915,77.3647,6.4091,65.776,91.9495,0.129,76.1665,6.8986,58.6159,87.2259,0.0368,87.5039,5.3269,75.5606,99.857,0.269,5
78.2196,2.5567,72.5134,82.4372,0.0332,24.4806,2.1009,21.3916,28.6951,0.0942,24.8157,2.2838,19.5503,28.522,-0.0964,25.1675,1.828,22.1249,29.3322,0.0116,2
86.0526,2.9948,81.3538,92.3837,-0.0126,12.3507,1.3942,10.2951,15.8237,-0.0209,44.4533,2.9725,38.2526,48.473,0.1106,24.2458,2.1867,20.0886,29.5031,0.0067,2
73.9772,1.471,71.8359,76.2787,-0.0694,13.2578,1.4864,10.7923,16.781,0.0594,22.4062,2.6417,19.1432,29.3476,-0.0907,37.667,3.0012,29.8546,41.6752,0.1438,0
111.6146,3.1537,106.0479,119.2222,0.1915,67.1356,5.4951,58.4252,78.6023,0.0098,76.5725,5.6377,69.0327,93.7919,0.3972,73.588,4.7834,67.6293,84.2823,-0.0301,4
75.8361,2.5075,71.412,80.4126,0.03,12.2296,1.1728,9.9959,15.2639,-0.0523,38.3611,2.7229,34.4082,45.8384,-0.017,19.6369,1.4544,17.7065,21.9878,0.0024,2
68.5294,1.739,65.2385,73.053,-0.0617,10.3348,1.0055,8.3104,12.2483,-0.043,13.5458,1.4511,11.5031,16.5176,0.0515,24.5526,1.4162,21.6806,26.7936,-0.0706,3
146.7596,4.6574,140.5404,157.5524,0.001,66.5596,5.1365,56.5935,80.0351,-0.1987,86.4172,7.5716,73.6539,100.0,-0.6362,95.4131,4.1879,86.2625,100.0,-0.0308,5
60.2219,2.1796,55.2963,63.6212,0.1106,11.2597,0.7747,9.9727,12.829,-0.0034,3.3989,0.4913,2.7537,4.284,0.0004,12.5314,0.9722,10.8527,14.3422,0.0512,3
93.355,3.9782,84.0196,102.7579,-0.2199,71.2693,7.0443,60.1102,82.8921,-0.0574,52.4581,4.6535,41.1361,61.3914,-0.1551,86.1761,5.294,74.1137,93.7531,-0.1522,4
